Source,Unique_ID,Ticker,Date,URL,Finance,Production,Reserves/M&A,Regulatory,Green Energy,OG Price,Returns
Earnings Call Presentations,EP-302,BP,2020-04-28,,Positive,Negative,Positive,Neutral,Positive,Negative,-0.006170199977170943
Earnings Call Q&A,EQ-302,BP,2020-04-28,,Negative,Neutral,Negative,Positive,Positive,Negative,-0.006170199977170943
ProQuest,PQ-2395456884,BP,2020-04-29,https://www.proquest.com/newspapers/bp-posts-loss-increase-debt/docview/2395456884/se-2?accountid=7064,Negative,Negative,Neutral,Neutral,Positive,Negative,0.0525660022712684
ProQuest,PQ-2396322291,BP,2020-04-30,https://www.proquest.com/newspapers/chevron-bp-shell-told-cut-oil-output-after-global/docview/2396322291/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,-0.06409722386642547
ProQuest,PQ-2350780648,BP,2020-05-02,https://www.proquest.com/newspapers/ww-cvs-used-stand-something/docview/2350780648/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,0.026666653018965425
ProQuest,PQ-2350762315,BP,2020-05-02,https://www.proquest.com/newspapers/bp-raises-payout-adds-5-billion-divestiture/docview/2350762315/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Negative,0.026666653018965425
ProQuest,PQ-2398519352,BP,2020-05-05,https://www.proquest.com/newspapers/what-are-most-promising-fields-doing-business-uae/docview/2398519352/se-2?accountid=7064,Neutral,Neutral,Neutral,Positive,Positive,Neutral,0.026666653018965425
ProQuest,PQ-2397943013,BP,2020-05-05,https://www.proquest.com/newspapers/silver-lake-deal-likely-precursor-more-stake-sale/docview/2397943013/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,0.026666653018965425
ProQuest,PQ-2430513992,BP,2020-05-08,https://www.proquest.com/newspapers/jim-cramer-says-wave-clueless-buyers-is-helping/docview/2430513992/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,0.025608067721349936
Investment Research,IR-4485,BP,2020-05-09,,Negative,Negative,Negative,Positive,Positive,Negative,-0.022055730999820167
ProQuest,PQ-2457491997,BP,2020-05-11,https://www.proquest.com/newspapers/bp-aims-sell-london-headquarters-raise-funds/docview/2457491997/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Positive,Neutral,-0.022055730999820167
ProQuest,PQ-2467233225,BP,2020-05-12,https://www.proquest.com/newspapers/bp-plc/docview/2467233225/se-2?accountid=7064,Positive,Negative,Neutral,Neutral,Positive,Neutral,-0.018723359185169652
Investment Research,IR-4656,BP,2020-05-16,,Negative,Negative,Neutral,Neutral,Neutral,Negative,0.030250733058237333
Investment Research,IR-4645,BP,2020-05-23,,Negative,Neutral,Neutral,Neutral,Neutral,Negative,0.030250733058237333
Investment Research,IR-4635,BP,2020-05-30,,Negative,Negative,Neutral,Negative,Neutral,Negative,0.030250733058237333
ProQuest,PQ-2394962464,BP,2020-06-01,https://www.proquest.com/newspapers/why-us-iran-have-been-adversaries-4-decades/docview/2394962464/se-2?accountid=7064,Neutral,Neutral,Negative,Negative,Neutral,Neutral,0.030250733058237333
Investment Research,IR-4624,BP,2020-06-06,,Negative,Neutral,Neutral,Negative,Neutral,Negative,-0.03511323387902321
ProQuest,PQ-2448682116,BP,2020-06-10,https://www.proquest.com/newspapers/was-2019-last-good-year-oil-gas/docview/2448682116/se-2?accountid=7064,Neutral,Neutral,Neutral,Positive,Positive,Neutral,-0.03511323387902321
Investment Research,IR-4314,BP,2020-06-12,,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,0.028251112656969557
Investment Research,IR-4613,BP,2020-06-13,,Negative,Negative,Neutral,Negative,Neutral,Negative,-0.015757431273617506
Investment Research,IR-4607,BP,2020-06-15,,Positive,Neutral,Negative,Positive,Positive,Negative,-0.015757431273617506
ProQuest,PQ-2413229345,BP,2020-06-15,https://www.proquest.com/newspapers/one-worlds-biggest-energy-firms-cut-30-year/docview/2413229345/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.015757431273617506
ProQuest,PQ-2412798916,BP,2020-06-15,https://www.proquest.com/newspapers/bp-takes-17-5-billion-write-down-expects-oil/docview/2412798916/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Positive,Negative,-0.015757431273617506
ProQuest,PQ-2413301368,BP,2020-06-16,https://www.proquest.com/newspapers/bp-bruised-virus-global-oil-crisis-company-take/docview/2413301368/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Positive,Negative,0.00779931108511378
ProQuest,PQ-2414623079,BP,2020-06-18,https://www.proquest.com/newspapers/bp-set-up-global-business-service-centre-pune/docview/2414623079/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.00042233314076223216
ProQuest,PQ-2414582108,BP,2020-06-19,https://www.proquest.com/newspapers/bp-set-up-global-biz-service-centre-pune-covid-19/docview/2414582108/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0008440449002929951
ProQuest,PQ-2414552196,BP,2020-06-19,https://www.proquest.com/newspapers/british-petroleum-set-up-new-centre-pune-2021/docview/2414552196/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,-0.0008440449002929951
Investment Research,IR-4603,BP,2020-06-20,,Negative,Negative,Neutral,Neutral,Neutral,Negative,0.012568014161722596
ProQuest,PQ-2415792023,BP,2020-06-23,https://www.proquest.com/newspapers/europe-lease-deals-suggest-traditional-office/docview/2415792023/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,0.012568014161722596
SEC Filings,SEC-31380720000008,BP,2020-06-23,https://www.sec.gov/Archives/edgar/data/0000313807/000031380720000008/a2019form11-k.htm,Neutral,Neutral,Neutral,Negative,Neutral,Negative,0.012568014161722596
Investment Research,IR-4592,BP,2020-06-27,,Negative,Negative,Neutral,Negative,Neutral,Negative,0.031634224676033273
ProQuest,PQ-2417983118,BP,2020-06-29,https://www.proquest.com/newspapers/bp-exits-petrochemicals-business-5-billion-deal/docview/2417983118/se-2?accountid=7064,Positive,Neutral,Negative,Neutral,Positive,Negative,0.031634224676033273
ProQuest,PQ-2418543857,BP,2020-06-30,https://www.proquest.com/newspapers/shell-takes-22-billion-write-down-expecting-lower/docview/2418543857/se-2?accountid=7064,Neutral,Negative,Negative,Neutral,Neutral,Negative,-0.0068142308547591846
ProQuest,PQ-2418523954,BP,2020-06-30,https://www.proquest.com/newspapers/bp-sells-petrochemicals-business-sale-ineos/docview/2418523954/se-2?accountid=7064,Positive,Neutral,Negative,Neutral,Neutral,Negative,-0.0068142308547591846
ProQuest,PQ-2420648588,BP,2020-07-07,https://www.proquest.com/newspapers/bp-invest-70-million-indias-green-growth-equity/docview/2420648588/se-2?accountid=7064,Neutral,Neutral,Neutral,Positive,Positive,Neutral,-0.026226610272775286
Investment Research,IR-4364,BP,2020-07-11,,Neutral,Neutral,Negative,Neutral,Neutral,Negative,-0.012488970149013845
ProQuest,PQ-2458348035,BP,2020-07-11,https://www.proquest.com/newspapers/enbridge-joins-shell-bp-with-2050-emissions-goal/docview/2458348035/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,-0.012488970149013845
ProQuest,PQ-2458347953,BP,2020-07-11,https://www.proquest.com/newspapers/enbridge-joins-shell-bp-with-2050-emissions-goal/docview/2458347953/se-2?accountid=7064,Positive,Neutral,Neutral,Negative,Positive,Neutral,-0.012488970149013845
Investment Research,IR-4558,BP,2020-07-18,,Negative,Negative,Neutral,Neutral,Neutral,Negative,-0.012488970149013845
ProQuest,PQ-2424526725,BP,2020-07-18,https://www.proquest.com/newspapers/bpcl-spikes-11-on-reports-oil-majors-showing/docview/2424526725/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.012488970149013845
ProQuest,PQ-2426747084,BP,2020-07-24,https://www.proquest.com/newspapers/big-oils-losses-put-historic-bp-dividend-cut-play/docview/2426747084/se-2?accountid=7064,Negative,Negative,Neutral,Positive,Positive,Negative,-0.012488970149013845
Investment Research,IR-4550,BP,2020-07-25,,Negative,Negative,Neutral,Neutral,Neutral,Negative,0.009158129822425476
ProQuest,PQ-2426940040,BP,2020-07-27,https://www.proquest.com/newspapers/united-states-us-gulf-region-still-struggling-10/docview/2426940040/se-2?accountid=7064,Negative,Negative,Neutral,Negative,Neutral,Neutral,0.009158129822425476
ProQuest,PQ-2426935602,BP,2020-07-27,https://www.proquest.com/newspapers/world-coronavirus-job-cuts-which-companies-europe/docview/2426935602/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Negative,0.009158129822425476
ProQuest,PQ-2429012450,BP,2020-07-31,https://www.proquest.com/newspapers/big-oil-companies-lose-billions-prepare-prolonged/docview/2429012450/se-2?accountid=7064,Positive,Neutral,Negative,Negative,Positive,Positive,-0.01782546124146489
ProQuest,PQ-2428809678,BP,2020-07-31,https://www.proquest.com/newspapers/ril-q1-profit-jumps-31-rs-13-248-cr-on-bp-deal/docview/2428809678/se-2?accountid=7064,Positive,Positive,Positive,Neutral,Positive,Neutral,-0.01782546124146489
ProQuest,PQ-2428803833,BP,2020-07-31,https://www.proquest.com/newspapers/ril-q1-profit-jumps-31-rs-13-248-cr-on-bp-deal/docview/2428803833/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.01782546124146489
ProQuest,PQ-2410321551,BP,2020-08-06,https://www.proquest.com/newspapers/bp-cut-14-global-workforce-as-drop-oil-price/docview/2410321551/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Positive,Negative,-0.02881010172244225
Investment Research,IR-4527,BP,2020-08-08,,Neutral,Neutral,Neutral,Neutral,Positive,Negative,-0.005366723002885099
Investment Research,IR-4516,BP,2020-08-15,,Negative,Negative,Neutral,Positive,Positive,Negative,-0.005366723002885099
ProQuest,PQ-2434909968,BP,2020-08-19,https://www.proquest.com/newspapers/ril-pays-commercial-papers-proceeds-on-maturity/docview/2434909968/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.005366723002885099
Investment Research,IR-4506,BP,2020-08-22,,Negative,Negative,Neutral,Positive,Positive,Negative,0.020969259461503187
ProQuest,PQ-2436777551,BP,2020-08-23,https://www.proquest.com/newspapers/bosques-amazónicos-nuevo-jugador-del-mav-xa0/docview/2436777551/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,0.020969259461503187
ProQuest,PQ-2436268783,BP,2020-08-23,https://www.proquest.com/newspapers/preserving-trees-becomes-big-business-driven/docview/2436268783/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,0.020969259461503187
ProQuest,PQ-2436263970,BP,2020-08-24,https://www.proquest.com/newspapers/united-kingdom-mahatma-gandhis-glasses-sell/docview/2436263970/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.020969259461503187
Investment Research,IR-4496,BP,2020-08-29,,Negative,Negative,Neutral,Positive,Positive,Negative,-0.009629267422382681
Investment Research,IR-4774,BP,2020-09-02,,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,-0.009629267422382681
Investment Research,IR-4667,BP,2020-09-05,,Negative,Neutral,Neutral,Neutral,Neutral,Negative,-0.009072518814659203
ProQuest,PQ-2410927665,BP,2020-09-06,https://www.proquest.com/newspapers/bp-cut-10-000-jobs-pandemic-accelerates/docview/2410927665/se-2?accountid=7064,Negative,Neutral,Negative,Positive,Positive,Negative,-0.009072518814659203
ProQuest,PQ-2410606776,BP,2020-09-06,https://www.proquest.com/newspapers/bp-chops-14-jobs-after-oil-price-swoon/docview/2410606776/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Positive,Negative,-0.009072518814659203
ProQuest,PQ-2442694837,BP,2020-09-15,https://www.proquest.com/newspapers/era-oil-demand-growth-has-ceased-bp-report/docview/2442694837/se-2?accountid=7064,Negative,Negative,Neutral,Positive,Positive,Negative,-0.009072518814659203
ProQuest,PQ-2442433683,BP,2020-09-15,https://www.proquest.com/newspapers/bp-première-major-à-annoncer-le-déclin-du-pétrole/docview/2442433683/se-2?accountid=7064,Negative,Negative,Negative,Positive,Positive,Neutral,-0.009072518814659203
ProQuest,PQ-2443910600,BP,2020-09-18,https://www.proquest.com/newspapers/oil-giant-s-epiphany-on-climate-change/docview/2443910600/se-2?accountid=7064,Positive,Negative,Negative,Positive,Positive,Neutral,-0.03476475144211644
Investment Research,IR-4465,BP,2020-09-19,,Negative,Negative,Neutral,Positive,Positive,Negative,-0.02966106135565405
ProQuest,PQ-2444185296,BP,2020-09-21,https://www.proquest.com/newspapers/iran-tops-global-ranking-oil-gas-exploration-2019/docview/2444185296/se-2?accountid=7064,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,-0.02966106135565405
ProQuest,PQ-2444885402,BP,2020-09-23,https://www.proquest.com/newspapers/nikolas-talks-with-major-energy-firms-stalled/docview/2444885402/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Neutral,-0.02759754365578504
ProQuest,PQ-2445259662,BP,2020-09-24,https://www.proquest.com/newspapers/short-sales-report-derails-nikolas-talks-with-bp/docview/2445259662/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0022255494579805912
ProQuest,PQ-2446202734,BP,2020-09-25,https://www.proquest.com/newspapers/bp-hits-25-year-low-on-co2-plan-investors-leery/docview/2446202734/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Positive,Neutral,-0.003904291780364888
Investment Research,IR-4455,BP,2020-09-26,,Negative,Neutral,Negative,Positive,Positive,Negative,-0.0280526967968866
ProQuest,PQ-2447022002,BP,2020-09-29,https://www.proquest.com/newspapers/bp-bets-future-on-green-energy-investors-remain/docview/2447022002/se-2?accountid=7064,Negative,Negative,Neutral,Positive,Positive,Neutral,-0.0280526967968866
Investment Research,IR-4434,BP,2020-10-10,,Negative,Negative,Neutral,Positive,Positive,Negative,-0.003105765450064246
ProQuest,PQ-2458929248,BP,2020-10-11,https://www.proquest.com/newspapers/bp-steps-up-green-drive-with-hydrogen-deal-oil/docview/2458929248/se-2?accountid=7064,Neutral,Neutral,Neutral,Positive,Positive,Neutral,-0.003105765450064246
Investment Research,IR-4414,BP,2020-10-17,,Negative,Negative,Neutral,Neutral,Neutral,Negative,-0.003105765450064246
Investment Research,IR-4424,BP,2020-10-17,,Negative,Negative,Neutral,Positive,Positive,Negative,-0.003105765450064246
ProQuest,PQ-2453683459,BP,2020-10-23,https://www.proquest.com/newspapers/arco-ceo-danced-on-tv-aid-los-angeles-library/docview/2453683459/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,-0.003105765450064246
Investment Research,IR-4398,BP,2020-10-24,,Neutral,Neutral,Neutral,Positive,Neutral,Negative,-0.026582263087436053
ProQuest,PQ-2454327846,BP,2020-10-27,https://www.proquest.com/newspapers/bp-posts-fifth-straight-quarterly-loss-u-k-oil/docview/2454327846/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.026582263087436053
Earnings Call Presentations,EP-281,BP,2020-10-27,,Positive,Positive,Positive,Neutral,Positive,Neutral,-0.026582263087436053
Earnings Call Q&A,EQ-281,BP,2020-10-27,,Positive,Neutral,Positive,Neutral,Positive,Positive,-0.026582263087436053
Investment Research,IR-4391,BP,2020-10-28,,Positive,Neutral,Positive,Neutral,Positive,Neutral,-0.031209418605420702
ProQuest,PQ-2454563690,BP,2020-10-28,https://www.proquest.com/newspapers/business-news-at-bp-five-quarters-losses-low-oil/docview/2454563690/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Positive,Negative,-0.031209418605420702
Investment Research,IR-4390,BP,2020-10-29,,Negative,Negative,Neutral,Neutral,Neutral,Negative,0.024161137602279226
Investment Research,IR-4388,BP,2020-10-30,,Neutral,Neutral,Neutral,Neutral,Positive,Negative,0.014416692292627875
Investment Research,IR-4378,BP,2020-10-31,,Positive,Negative,Neutral,Neutral,Positive,Positive,-0.012002494359674154
Investment Research,IR-4816,BP,2020-11-01,,Neutral,Neutral,Positive,Neutral,Neutral,Negative,-0.012002494359674154
ProQuest,PQ-2411120191,BP,2020-11-06,https://www.proquest.com/newspapers/coronavirus-job-cuts-which-companies-europe-are/docview/2411120191/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.012002494359674154
Investment Research,IR-4572,BP,2020-11-07,,Negative,Negative,Neutral,Neutral,Neutral,Negative,0.1560102254113258
ProQuest,PQ-2422296792,BP,2020-11-07,https://www.proquest.com/newspapers/reliance-bp-fuel-joint-venture-eyes-5-500-retail/docview/2422296792/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,0.1560102254113258
Investment Research,IR-4518,BP,2020-11-08,,Negative,Neutral,Neutral,Neutral,Neutral,Negative,0.1560102254113258
ProQuest,PQ-2441706684,BP,2020-11-09,https://www.proquest.com/newspapers/bp-enters-offshore-wind-with-us-1-1b-deal-pairs/docview/2441706684/se-2?accountid=7064,Positive,Neutral,Positive,Positive,Positive,Neutral,0.1560102254113258
ProQuest,PQ-2449764439,BP,2020-11-10,https://www.proquest.com/newspapers/airbus-abandon-gasoline-switch-hydrogen-15-yrs/docview/2449764439/se-2?accountid=7064,Neutral,Neutral,Negative,Positive,Positive,Neutral,0.056416120897677224
ProQuest,PQ-2459137923,BP,2020-11-11,https://www.proquest.com/newspapers/bp-use-wind-make-hydrogen/docview/2459137923/se-2?accountid=7064,Positive,Negative,Neutral,Positive,Positive,Neutral,-0.011518414609616778
ProQuest,PQ-2469112294,BP,2020-11-12,https://www.proquest.com/newspapers/new-green-energy-giants-challenging-exxon-bp/docview/2469112294/se-2?accountid=7064,Positive,Positive,Negative,Positive,Positive,Negative,-0.031779577461777175
Investment Research,IR-4343,BP,2020-11-14,,Negative,Negative,Neutral,Positive,Positive,Negative,0.04100805049094891
Investment Research,IR-4331,BP,2020-11-21,,Negative,Negative,Positive,Positive,Positive,Negative,0.04100805049094891
Investment Research,IR-4320,BP,2020-11-28,,Positive,Negative,Neutral,Neutral,Positive,Positive,0.04100805049094891
ProQuest,PQ-2354623816,BP,2020-12-02,https://www.proquest.com/newspapers/petrolera-bp-fija-ambiciosa-meta-para-combatir/docview/2354623816/se-2?accountid=7064,Neutral,Neutral,Negative,Positive,Positive,Neutral,0.04100805049094891
ProQuest,PQ-2353566334,BP,2020-12-02,https://www.proquest.com/newspapers/bp-wants-become-carbon-neutral-2050-doesnt-say/docview/2353566334/se-2?accountid=7064,Neutral,Neutral,Negative,Positive,Positive,Neutral,0.04100805049094891
Investment Research,IR-4475,BP,2020-12-09,,Negative,Negative,Positive,Positive,Neutral,Negative,0.00504796986595113
Investment Research,IR-4297,BP,2020-12-12,,Positive,Neutral,Negative,Neutral,Positive,Negative,-0.005013764648481911
ProQuest,PQ-2470149919,BP,2020-12-16,https://www.proquest.com/newspapers/bp-boosts-bet-on-trees-with-majority-ownership/docview/2470149919/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,-0.005013764648481911
