,Unique_ID,Ticker,Source,Date,Article Headline,Neutral,Positive,Negative
152,EP-30,DVN,Earnings Call Presentations,2019-02-20,"Devon Energy Corporation, Q4 2018 Earnings Call, Feb 20, 2019",0.7122840248048306,0.011280094680842012,0.27643587766215205
153,EP-300,SHEL,Earnings Call Presentations,2020-01-30,"Royal Dutch Shell plc, Q4 2019 Earnings Call, Jan 30, 2020",0.44424837662114036,0.1225349299557921,0.4332166924658749
154,EP-301,EOG,Earnings Call Presentations,2019-11-07,"EOG Resources, Inc., Q3 2019 Earnings Call, Nov 07, 2019",0.6082057102837346,0.06061740634454922,0.3311768760058013
155,EP-302,BP,Earnings Call Presentations,2020-04-28,"BP p.l.c., Q1 2020 Earnings Call, Apr 28, 2020",0.3422500029779397,0.27274222772281903,0.38500777861246693
156,EP-303,BP,Earnings Call Presentations,2020-02-04,"BP p.l.c., Q4 2019 Earnings Call, Feb 04, 2020",0.41235808999492574,0.19565229042648122,0.3919896206890161
157,EP-304,COP,Earnings Call Presentations,2020-02-04,"ConocoPhillips Company, Q4 2019 Earnings Call, Feb 04, 2020",0.42524423512319726,0.021770596504211426,0.5529851292570432
158,EP-305,XOM,Earnings Call Presentations,2020-01-31,"Exxon Mobil Corporation, Q4 2019 Earnings Call, Jan 31, 2020",0.4652504042855331,0.2751732341878648,0.2595763433990734
159,EP-306,TTE,Earnings Call Presentations,2020-02-06,"TOTAL S.A., 2019 Earnings Call, Feb 06, 2020",0.39510830203917896,0.07455110808157107,0.530340597202832
160,EP-307,COP,Earnings Call Presentations,2020-04-30,"ConocoPhillips, Q1 2020 Earnings Call, Apr 30, 2020",0.1561265972753366,0.05168587279816469,0.7921875317891439
161,EP-308,TTE,Earnings Call Presentations,2019-10-30,"TOTAL S.A., Q3 2019 Earnings Call, Oct 30, 2019",0.5685789429893097,0.2073187525384128,0.22410228910545507
162,EP-309,SHEL,Earnings Call Presentations,2019-10-31,"Royal Dutch Shell plc, Q3 2019 Earnings Call, Oct 31, 2019",0.44958597726442595,0.18851537828926335,0.3618986535478722
163,EP-310,BP,Earnings Call Presentations,2019-10-29,"BP p.l.c., Q3 2019 Earnings Call, Oct 29, 2019",0.45731806149706244,0.23729349649511278,0.30538845201954246
164,EP-311,COP,Earnings Call Presentations,2019-10-29,"ConocoPhillips, Q3 2019 Earnings Call, Oct 29, 2019",0.5223371561616659,0.015315224416553974,0.4623476505279541
165,EP-312,XOM,Earnings Call Presentations,2020-05-01,"Exxon Mobil Corporation, Q1 2020 Earnings Call, May 01, 2020",0.3430383048641185,0.34913754983184236,0.3078241574888428
166,EP-313,XOM,Earnings Call Presentations,2019-11-01,"Exxon Mobil Corporation, Q3 2019 Earnings Call, Nov 01, 2019",0.5571492342278361,0.08644182735588402,0.3564089632127434
167,EP-314,EOG,Earnings Call Presentations,2020-05-08,"EOG Resources, Inc., Q1 2020 Earnings Call, May 08, 2020",0.5186603164300323,0.11018544360995293,0.37115424796938895
168,EP-315,TTE,Earnings Call Presentations,2020-05-05,"TOTAL S.A., Q1 2020 Earnings Call, May 05, 2020",0.2132835013203715,0.18969986141708337,0.5970166345175943
169,EP-316,XOM,Earnings Call Presentations,2021-04-30,"Exxon Mobil Corporation, Q1 2021 Earnings Call, Apr 30, 2021",0.6377669823570893,0.05961505717669542,0.30261792701024276
170,EP-317,BP,Earnings Call Presentations,2019-04-30,"BP p.l.c., Q1 2019 Earnings Call, Apr 30, 2019",0.517587305046618,0.0870509915985167,0.39536169543862343
171,EP-318,COP,Earnings Call Presentations,2021-05-04,"ConocoPhillips, Q1 2021 Earnings Call, May 04, 2021",0.5958015985786915,0.024465838074684144,0.379732558876276
172,EP-319,XOM,Earnings Call Presentations,2019-04-26,"Exxon Mobil Corporation, Q1 2019 Earnings Call, Apr 26, 2019",0.389525497416881,0.26265249198133295,0.3478219976479357
173,EP-32,HES,Earnings Call Presentations,2019-04-25,"Hess Corporation, Q1 2019 Earnings Call, Apr 25, 2019",0.4097722282426225,0.14234240560068023,0.4478853630522887
174,EP-320,SHEL,Earnings Call Presentations,2021-04-28,"Royal Dutch Shell plc, Q1 2021 Pre Recorded Earnings Call, Apr 29, 2021",0.5706555843353271,0.03024265468120575,0.39910179153084757
175,EP-321,BP,Earnings Call Presentations,2021-04-27,"BP p.l.c., Q1 2021 Earnings Call, Apr 27, 2021",0.5731161378013591,0.09228753965968887,0.3345963233150542
176,EP-322,SHEL,Earnings Call Presentations,2021-04-29,"Royal Dutch Shell plc, Q1 2021 Earnings Call, Apr 29, 2021",0.060684747993946075,0.013866853900253773,0.9254484176635742
177,EP-323,TTE,Earnings Call Presentations,2021-04-29,"TOTAL SE, Q1 2021 Earnings Call, Apr 29, 2021",0.7795446539918581,0.030739210623626907,0.18971613980829716
178,EP-324,EOG,Earnings Call Presentations,2021-05-07,"EOG Resources, Inc., Q1 2021 Earnings Call, May 07, 2021",0.6207485478371382,0.09488023619633168,0.2843712121248245
179,EP-325,COP,Earnings Call Presentations,2019-01-31,"ConocoPhillips, Q4 2018 Earnings Call, Jan 31, 2019",0.45639572814106943,0.014320024102926255,0.5292842715978623
180,EP-326,XOM,Earnings Call Presentations,2019-02-01,"Exxon Mobil Corporation, Q4 2018 Earnings Call, Feb 01, 2019",0.6614461059753711,0.11462613983223072,0.22392775634160408
181,EP-327,SHEL,Earnings Call Presentations,2020-04-30,"Royal Dutch Shell plc, Q1 2020 Earnings Call, Apr 30, 2020",0.30871027508484467,0.2430645297281444,0.44822520789291176
182,EP-328,SHEL,Earnings Call Presentations,2019-01-31,"Royal Dutch Shell plc, Q4 2018 Earnings Call, Jan 31, 2019",0.6113438084721565,0.1259414474479854,0.262714750532593
183,EP-329,EOG,Earnings Call Presentations,2019-02-27,"EOG Resources, Inc., Q4 2018 Earnings Call, Feb 27, 2019",0.6601759953932329,0.07813188552179119,0.26169211959297006
184,EP-33,VLO,Earnings Call Presentations,2019-04-25,"Valero Energy Corporation, Q1 2019 Earnings Call, Apr 25, 2019",0.33349413393686217,0.17673059847826758,0.489775275811553
185,EP-330,TTE,Earnings Call Presentations,2019-04-26,"TOTAL S.A., Q1 2019 Earnings Call, Apr 26, 2019",0.6476526750872532,0.09869278843204181,0.25365456628302735
186,EP-331,BP,Earnings Call Presentations,2019-02-05,"BP p.l.c., Q4 2018 Earnings Call, Feb 05, 2019",0.6404677399474642,0.03480674773859589,0.3247255153306153
187,EP-332,TTE,Earnings Call Presentations,2019-02-07,"TOTAL S.A., 2018 Earnings Call, Feb 07, 2019",0.36512700009804505,0.031771004701463074,0.6031019942691693
188,EP-333,SHEL,Earnings Call Presentations,2021-02-04,"Royal Dutch Shell plc, Q4 2020 Earnings Call, Feb 04, 2021",0.6826021671295166,0.014503434766083956,0.3028944209218025
189,EP-334,TTE,Earnings Call Presentations,2021-02-09,"TOTAL SE, 2020 Earnings Call, Feb 09, 2021",0.25897746198974986,0.08942714996416778,0.6515954011941657
190,EP-335,EOG,Earnings Call Presentations,2021-02-26,"EOG Resources, Inc., Q4 2020 Earnings Call, Feb 26, 2021",0.6799875319004058,0.02220289409160614,0.297809586673975
191,EP-336,TTE,Earnings Call Presentations,2019-07-25,"TOTAL S.A., Q2 2019 Earnings Call, Jul 25, 2019",0.552761934697628,0.11381933973594145,0.33341870947994967
192,EP-337,BP,Earnings Call Presentations,2019-07-30,"BP p.l.c., Q2 2019 Earnings Call, Jul 30, 2019",0.5106319422748956,0.15086004497822036,0.33850800313732843
193,EP-338,XOM,Earnings Call Presentations,2021-02-02,"Exxon Mobil Corporation, Q4 2020 Earnings Call, Feb 02, 2021",0.6190766887739301,0.0504724804777652,0.3304508270230144
194,EP-339,COP,Earnings Call Presentations,2021-02-02,"ConocoPhillips, Q4 2020 Earnings Call, Feb 02, 2021",0.5235759057104588,0.022748431811730068,0.45367565751075745
195,EP-34,PSX,Earnings Call Presentations,2019-04-30,"Phillips 66, Q1 2019 Earnings Call, Apr 30, 2019",0.2982263450200359,0.4778969863740106,0.22387665882706642
196,EP-340,EOG,Earnings Call Presentations,2019-05-03,"EOG Resources, Inc., Q1 2019 Earnings Call, May 03, 2019",0.6763935223221779,0.018506344128400087,0.30510013438761235
197,EP-341,SHEL,Earnings Call Presentations,2019-05-02,"Royal Dutch Shell plc, Q1 2019 Earnings Call, May 02, 2019",0.5662649836805131,0.0732991508104735,0.360435899760988
198,EP-342,COP,Earnings Call Presentations,2019-04-30,"ConocoPhillips, Q1 2019 Earnings Call, Apr 30, 2019",0.2849679455161095,0.01687435731291771,0.6981577008962632
199,EP-36,DVN,Earnings Call Presentations,2019-05-01,"Devon Energy Corporation, Q1 2019 Earnings Call, May 01, 2019",0.7202179008163512,0.01962962409015745,0.26015248242765665
200,EP-37,MRO,Earnings Call Presentations,2019-05-02,"Marathon Oil Corporation, Q1 2019 Earnings Call, May 02, 2019",0.5402053695704255,0.07276915426232985,0.38702545474682537
201,EP-39,OXY,Earnings Call Presentations,2019-05-06,"Occidental Petroleum Corporation, Q1 2019 Earnings Call, May 06, 2019",0.5844961149351937,0.027569958341440985,0.3879339431545564
202,EP-4,CVX,Earnings Call Presentations,2023-07-28,"Chevron Corporation, Q2 2023 Earnings Call, Jul 28, 2023",0.21814890997484326,0.30921127065084875,0.4726398321799934
203,EP-40,MPC,Earnings Call Presentations,2019-05-08,"Marathon Petroleum Corporation, Q1 2019 Earnings Call, May 08, 2019",0.492618792793817,0.03553655112369193,0.47184466011822224
204,EP-41,VLO,Earnings Call Presentations,2019-07-25,"Valero Energy Corporation, Q2 2019 Earnings Call, Jul 25, 2019",0.3657746836543083,0.10015257882575195,0.5340727244814237
205,EP-42,PSX,Earnings Call Presentations,2019-07-26,"Phillips 66, Q2 2019 Earnings Call, Jul 26, 2019",0.46772688733679907,0.12723226898482867,0.40504082664847374
206,EP-43,HES,Earnings Call Presentations,2019-07-31,"Hess Corporation, Q2 2019 Earnings Call, Jul 31, 2019",0.47784341126680374,0.2473066145968106,0.27484997134241795
207,EP-45,MPC,Earnings Call Presentations,2019-08-01,"Marathon Petroleum Corporation, Q2 2019 Earnings Call, Aug 01, 2019",0.5137672644108534,0.08829711652360857,0.39793561585247517
208,EP-46,OXY,Earnings Call Presentations,2019-08-01,"Occidental Petroleum Corporation, Q2 2019 Earnings Call, Aug 01, 2019",0.6417841533706947,0.0985654103146358,0.2596504397012971
209,EP-47,DVN,Earnings Call Presentations,2019-08-07,"Devon Energy Corporation, Q2 2019 Earnings Call, Aug 07, 2019",0.7193250080777539,0.021122279576957226,0.25955273190306294
210,EP-48,MRO,Earnings Call Presentations,2019-08-08,"Marathon Oil Corporation, Q2 2019 Earnings Call, Aug 08, 2019",0.544508063367435,0.10944050550460815,0.34605143485324724
211,EP-5,CVX,Earnings Call Presentations,2023-04-28,"Chevron Corporation, Q1 2023 Earnings Call, Apr 28, 2023",0.37615259317681193,0.11567067075520754,0.5081767290830612
212,EP-50,VLO,Earnings Call Presentations,2019-10-24,"Valero Energy Corporation, Q3 2019 Earnings Call, Oct 24, 2019",0.2510102421045303,0.28128292728215454,0.46770685762166975
213,EP-51,PSX,Earnings Call Presentations,2019-10-25,"Phillips 66, Q3 2019 Earnings Call, Oct 25, 2019",0.42783687077462673,0.20138836878218822,0.370774739288858
214,EP-53,HES,Earnings Call Presentations,2019-10-30,"Hess Corporation, Q3 2019 Earnings Call, Oct 30, 2019",0.31535538590767165,0.2565329080786217,0.4281117081303488
215,EP-54,MPC,Earnings Call Presentations,2019-10-31,"Marathon Petroleum Corporation, Q3 2019 Earnings Call, Oct 31, 2019",0.5367452017962933,0.07183225297679503,0.3914225672682126
216,EP-55,OXY,Earnings Call Presentations,2019-11-05,"Occidental Petroleum Corporation, Q3 2019 Earnings Call, Nov 05, 2019",0.5341219135249654,0.13964817218948156,0.3262299026052157
217,EP-56,DVN,Earnings Call Presentations,2019-11-06,"Devon Energy Corporation, Q3 2019 Earnings Call, Nov 06, 2019",0.6181203465908766,0.0716884171590209,0.3101912416517735
218,EP-57,MRO,Earnings Call Presentations,2019-11-07,"Marathon Oil Corporation, Q3 2019 Earnings Call, Nov 07, 2019",0.7204184354179435,0.04405250224388308,0.23552905809548166
219,EP-59,MPC,Earnings Call Presentations,2020-01-29,"Marathon Petroleum Corporation, Q4 2019 Earnings Call, Jan 29, 2020",0.5491622211411595,0.05821052519604564,0.39262725953012706
220,EP-6,CVX,Earnings Call Presentations,2023-01-27,"Chevron Corporation, Q4 2022 Earnings Call, Jan 27, 2023",0.42258615270256994,0.08053956814110279,0.4968742489814758
221,EP-60,HES,Earnings Call Presentations,2020-01-29,"Hess Corporation, Q4 2019 Earnings Call, Jan 29, 2020",0.31851617293432355,0.1847125293376545,0.4967712944683929
222,EP-61,VLO,Earnings Call Presentations,2020-01-30,"Valero Energy Corporation, Q4 2019 Earnings Call, Jan 30, 2020",0.3897630050778389,0.0849263294200812,0.5253106584506375
223,EP-62,PSX,Earnings Call Presentations,2020-01-31,"Phillips 66, Q4 2019 Earnings Call, Jan 31, 2020",0.24609448132105172,0.2988970478763804,0.4550084457732737
224,EP-63,MRO,Earnings Call Presentations,2020-02-13,"Marathon Oil Corporation, Q4 2019 Earnings Call, Feb 13, 2020",0.5536967863639196,0.1563424105859465,0.2899608169164922
225,EP-65,DVN,Earnings Call Presentations,2020-02-19,"Devon Energy Corporation, Q4 2019 Earnings Call, Feb 19, 2020",0.7642710092054172,0.01599989077922973,0.21972910314798355
226,EP-67,OXY,Earnings Call Presentations,2020-02-28,"Occidental Petroleum Corporation, Q4 2019 Earnings Call, Feb 28, 2020",0.6469940433744341,0.11511297413380817,0.23789296974427998
227,EP-68,VLO,Earnings Call Presentations,2020-04-29,"Valero Energy Corporation, Q1 2020 Earnings Call, Apr 29, 2020",0.2740252624664988,0.31856973908309427,0.407404988738043
228,EP-7,CVX,Earnings Call Presentations,2022-10-28,"Chevron Corporation, Q3 2022 Earnings Call, Oct 28, 2022",0.3765569366514683,0.04005009867250919,0.5833929938574632
229,EP-70,PSX,Earnings Call Presentations,2020-05-01,"Phillips 66, Q1 2020 Earnings Call, May 01, 2020",0.2603177740238607,0.4360056361183524,0.3036765977740288
230,EP-71,MPC,Earnings Call Presentations,2020-05-05,"Marathon Petroleum Corporation, Q1 2020 Earnings Call, May 05, 2020",0.3174290388290371,0.30178877538336174,0.38078216729419573
231,EP-72,DVN,Earnings Call Presentations,2020-05-06,"Devon Energy Corporation, Q1 2020 Earnings Call, May 06, 2020",0.5546538151268449,0.04946508777460882,0.39588111931724207
232,EP-73,OXY,Earnings Call Presentations,2020-05-06,"Occidental Petroleum Corporation, Q1 2020 Earnings Call, May 06, 2020",0.3364394264561789,0.16722764540463686,0.49633291150842396
233,EP-74,MRO,Earnings Call Presentations,2020-05-07,"Marathon Oil Corporation, Q1 2020 Earnings Call, May 07, 2020",0.44951901357207036,0.12196925241086218,0.42851170773307484
234,EP-75,HES,Earnings Call Presentations,2020-05-07,"Hess Corporation, Q1 2020 Earnings Call, May 07, 2020",0.10564693571491675,0.6302976408465342,0.26405541734261945
235,EP-77,HES,Earnings Call Presentations,2020-07-29,"Hess Corporation, Q2 2020 Earnings Call, Jul 29, 2020",0.43501288460736925,0.22555232505229386,0.33943479118699377
236,EP-79,VLO,Earnings Call Presentations,2020-07-30,"Valero Energy Corporation, Q2 2020 Earnings Call, Jul 30, 2020",0.1927286037909133,0.3348752534283059,0.4723961481026241
237,EP-8,CVX,Earnings Call Presentations,2022-07-29,"Chevron Corporation, Q2 2022 Earnings Call, Jul 29, 2022",0.3614198351278901,0.15600388310849667,0.4825762938708067
238,EP-80,PSX,Earnings Call Presentations,2020-07-31,"Phillips 66, Q2 2020 Earnings Call, Jul 31, 2020",0.2495987791834133,0.3408513766314302,0.40954981770898613
239,EP-81,MPC,Earnings Call Presentations,2020-08-03,"Marathon Petroleum Corporation, Q2 2020 Earnings Call, Aug 03, 2020",0.35918726306408644,0.29678024630993605,0.3440324841067195
240,EP-82,DVN,Earnings Call Presentations,2020-08-05,"Devon Energy Corporation, Q2 2020 Earnings Call, Aug 05, 2020",0.017500359565019608,0.043414805084466934,0.9390848278999329
241,EP-83,MRO,Earnings Call Presentations,2020-08-06,"Marathon Oil Corporation, Q2 2020 Earnings Call, Aug 06, 2020",0.5080923261120915,0.28633423580322415,0.2055734230671078
242,EP-85,OXY,Earnings Call Presentations,2020-08-11,"Occidental Petroleum Corporation, Q2 2020 Earnings Call, Aug 11, 2020",0.5203524064272642,0.1935280553298071,0.2861195255536586
243,EP-86,VLO,Earnings Call Presentations,2020-10-22,"Valero Energy Corporation, Q3 2020 Earnings Call, Oct 22, 2020",0.36139711178839207,0.1949965480182852,0.44360631039100035
244,EP-87,HES,Earnings Call Presentations,2020-10-28,"Hess Corporation, Q3 2020 Earnings Call, Oct 28, 2020",0.3758222432807088,0.24429118284024298,0.3798865796998143
245,EP-88,DVN,Earnings Call Presentations,2020-10-30,"Devon Energy Corporation, Q3 2020 Earnings Call, Oct 30, 2020",0.614702994376421,0.016528711095452307,0.36876828745007517
246,EP-89,PSX,Earnings Call Presentations,2020-10-30,"Phillips 66, Q3 2020 Earnings Call, Oct 30, 2020",0.3862203218575035,0.3066945160473032,0.30708515032061506
247,EP-9,CVX,Earnings Call Presentations,2022-04-29,"Chevron Corporation, Q1 2022 Earnings Call, Apr 29, 2022",0.2540584560483694,0.23357413290068507,0.5123674245551229
248,EP-90,MPC,Earnings Call Presentations,2020-11-02,"Marathon Petroleum Corporation, Q3 2020 Earnings Call, Nov 02, 2020",0.3455547166189977,0.22413777227380446,0.43030751070805956
249,EP-91,MRO,Earnings Call Presentations,2020-11-05,"Marathon Oil Corporation, Q3 2020 Earnings Call, Nov 05, 2020",0.6084971513599158,0.025872987881302833,0.36562986150383947
250,EP-93,OXY,Earnings Call Presentations,2020-11-10,"Occidental Petroleum Corporation, Q3 2020 Earnings Call, Nov 10, 2020",0.6091801710426807,0.10009388288017362,0.2907259513158351
251,EP-94,HES,Earnings Call Presentations,2021-01-27,"Hess Corporation, Q4 2020 Earnings Call, Jan 27, 2021",0.4453988317400217,0.1408585502843683,0.41374262794852257
252,EP-95,VLO,Earnings Call Presentations,2021-01-28,"Valero Energy Corporation, Q4 2020 Earnings Call, Jan 28, 2021",0.3034561417464699,0.25054845386849983,0.44599543644913603
253,EP-96,PSX,Earnings Call Presentations,2021-01-29,"Phillips 66, Q4 2020 Earnings Call, Jan 29, 2021",0.3022938226349652,0.38064197008498013,0.3170641993638128
254,EP-97,MPC,Earnings Call Presentations,2021-02-02,"Marathon Petroleum Corporation, Q4 2020 Earnings Call, Feb 02, 2021",0.47948251222260296,0.2154991301940754,0.30501836352050304
255,EP-98,DVN,Earnings Call Presentations,2021-02-17,"Devon Energy Corporation, Q4 2020 Earnings Call, Feb 17, 2021",0.6053546924764911,0.033026379183866084,0.36161894630640745
256,EP-99,MRO,Earnings Call Presentations,2021-02-23,"Marathon Oil Corporation, Q4 2020 Earnings Call, Feb 23, 2021",0.4724770220927894,0.17431926052086055,0.35320372755328816
257,EQ-1,CVX,Earnings Call Q&A,2024-04-26,"Chevron Corporation, Q1 2024 Earnings Call, Apr 26, 2024",0.19502631090581418,0.049905419116839767,0.7550682758912444
258,EQ-10,CVX,Earnings Call Q&A,2022-01-28,"Chevron Corporation, Q4 2021 Earnings Call, Jan 28, 2022",0.24413215244809786,0.061144208712946804,0.6947236309448878
259,EQ-100,OXY,Earnings Call Q&A,2021-02-23,"Occidental Petroleum Corporation, Q4 2020 Earnings Call, Feb 23, 2021",0.13439640837411085,0.02565640676766634,0.8399471839269003
260,EQ-102,VLO,Earnings Call Q&A,2021-04-22,"Valero Energy Corporation, Q1 2021 Earnings Call, Apr 22, 2021",0.1283451688165466,0.06594588343674938,0.8057089463497201
261,EQ-103,HES,Earnings Call Q&A,2021-04-28,"Hess Corporation, Q1 2021 Earnings Call, Apr 28, 2021",0.1448162371913592,0.02493166897652878,0.8302520944012536
